date,keyword,country_code,interest_score,z_score
2024-12-01,criptomonedas,CO,29,-0.0478987709670939
2024-12-01,fintech,CO,50,-0.46168441406003
2024-12-01,Plin,MX,31,-0.477694928726133
2024-12-01,Yape,MX,87,2.14709307869985
2024-12-01,billetera digital,MX,65,0.293356879171525
2024-12-01,criptomonedas,MX,51,0.706488982797443
2024-12-01,fintech,MX,58,-1.03509644525038
2024-12-01,pagos digitales,MX,63,0.81988044397798
2024-12-01,tarjeta virtual,MX,90,1.12545030035143
2024-12-01,Plin,PE,56,0.95037089291712
2024-12-01,Yape,PE,95,1.67485562771631
2024-12-01,billetera digital,PE,1,-0.255207395304429
2024-12-01,criptomonedas,PE,49,0.582634891346008
2024-12-01,fintech,PE,60,-0.698203370203086
2024-12-01,pagos digitales,PE,50,-0.22105140268327
2024-12-01,tarjeta virtual,PE,57,0.245483399997108
2025-01-01,Plin,CL,34,-0.629155663804199
2025-01-01,Yape,CL,100,3.10962042878767
2025-01-01,billetera digital,CL,99,1.66430521761566
2025-01-01,criptomonedas,CL,42,0.408821708524786
2025-01-01,fintech,CL,74,1.17895216523606
2025-01-01,tarjeta virtual,CL,33,-0.67749766847386
2025-01-01,Plin,CO,33,-0.811580180167348
2025-01-01,Yape,CO,83,2.25610342239278
2025-01-01,billetera digital,CO,52,0.782970197626002
2025-01-01,criptomonedas,CO,37,0.369606934178919
2025-01-01,fintech,CO,65,0.771350789344196
2025-01-01,Plin,MX,36,-0.24675632079893
2025-01-01,Yape,MX,100,2.70650620210624
2025-01-01,billetera digital,MX,68,0.508485257230644
2025-01-01,criptomonedas,MX,55,0.903147498504644
2025-01-01,fintech,MX,63,-0.640310444710789
2025-01-01,neobanco,MX,59,-0.515397043678023
2025-01-01,pagos digitales,MX,67,1.03811662414349
2025-01-01,tarjeta virtual,MX,84,0.785720988460373
2025-01-01,Plin,PE,51,0.695495524868076
2025-01-01,Yape,PE,86,1.36705698508425
2025-01-01,billetera digital,PE,1,-0.255207395304429
2025-01-01,criptomonedas,PE,47,0.484971637457928
2025-01-01,fintech,PE,72,0.228502921157374
2025-01-01,pagos digitales,PE,48,-0.343651340305923
2025-01-01,tarjeta virtual,PE,63,0.486024181202329
